file,round,tick,seconds,att_team,vic_team,att_side,vic_side,hp_dmg,arm_dmg,is_bomb_planted,bomb_site,hitbox,wp,wp_type,att_id,att_rank,vic_id,vic_rank,att_pos_x,att_pos_y,vic_pos_x,vic_pos_y
esea_match_13818366.dem,6,77269,603.6303,Team 1,Team 2,CounterTerrorist,Terrorist,27,3,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,666.7298,-148.1637,864.9437,459.5921
esea_match_13818366.dem,6,77281,603.7242,Team 1,Team 2,CounterTerrorist,Terrorist,4,1,FALSE,,LeftArm,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,666.7298,-148.1637,869.3436,457.93
esea_match_13818366.dem,6,78787,615.5034,Team 1,Team 2,CounterTerrorist,Terrorist,97,1,FALSE,,RightArm,AWP,Sniper,7.65612E+16,0,7.65612E+16,0,-501.0733,-682.1599,330.9388,-711.194
esea_match_13818366.dem,6,79563,621.5728,Team 1,Team 2,CounterTerrorist,Terrorist,99,15,FALSE,,Head,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,38.11677,-84.59485,262.7595,468.9887
esea_match_13818366.dem,6,79811,623.5125,Team 1,Team 2,CounterTerrorist,Terrorist,28,6,FALSE,,Stomach,M4A1,Rifle,7.65612E+16,0,7.65612E+16,0,-288.9565,726.347,376.985,-104.3851
esea_match_13818366.dem,6,79835,623.7003,Team 1,Team 2,CounterTerrorist,Terrorist,22,4,FALSE,,LeftArm,M4A1,Rifle,7.65612E+16,0,7.65612E+16,0,-286.871,715.5624,370.7906,-106.004
esea_match_13818366.dem,6,79849,623.8098,Team 1,Team 2,CounterTerrorist,Terrorist,5,6,FALSE,,Stomach,M4A1,Rifle,7.65612E+16,0,7.65612E+16,0,-286.7853,715.119,374.8029,-103.1825
esea_match_13818366.dem,7,83706,653.9381,World,Team 1,None,CounterTerrorist,8,0,FALSE,,Generic,Unknown,Unkown,0,0,7.65612E+16,0,0,0,0,0
esea_match_13818366.dem,7,84502,660.164,Team 1,Team 2,CounterTerrorist,Terrorist,100,14,FALSE,,Head,Scout,Sniper,7.65612E+16,0,7.65612E+16,0,-89.98907,2257.409,716.491,1416.121
esea_match_13818366.dem,7,86034,672.1465,Team 1,Team 2,CounterTerrorist,Terrorist,100,15,FALSE,,Head,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,2428.078,-285.3133,1677.818,602.4804
esea_match_13818366.dem,7,86216,673.57,Team 2,Team 1,Terrorist,CounterTerrorist,26,3,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,1420.053,456.7199,962.1264,-427.6121
esea_match_13818366.dem,7,86228,673.6638,Team 2,Team 1,Terrorist,CounterTerrorist,10,1,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,1416.795,458.3322,962.1471,-427.4343
esea_match_13818366.dem,7,86278,674.0549,Team 2,Team 1,Terrorist,CounterTerrorist,11,1,FALSE,,RightArm,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,1410.378,461.5054,970.2087,-436.4024
esea_match_13818366.dem,7,86310,674.3052,Team 1,Team 2,CounterTerrorist,Terrorist,34,0,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,2441.514,-266.0259,1404.817,463.9809
esea_match_13818366.dem,7,86348,674.6024,Team 1,Team 2,CounterTerrorist,Terrorist,34,0,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,2441.514,-266.0259,1398.192,461.855
esea_match_13818366.dem,7,86370,674.7745,Team 2,Team 1,Terrorist,CounterTerrorist,33,4,FALSE,,Stomach,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,1406.172,457.9483,991.6639,-485.4318
esea_match_13818366.dem,7,86370,674.7745,Team 1,Team 2,CounterTerrorist,Terrorist,32,0,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,2441.514,-266.0259,1406.172,457.9483
esea_match_13818366.dem,7,86422,675.1812,Team 2,Team 1,Terrorist,CounterTerrorist,33,4,FALSE,,Stomach,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,1755.516,584.9991,2441.514,-266.0259
esea_match_13818366.dem,7,86448,675.3846,Team 2,Team 1,Terrorist,CounterTerrorist,26,3,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,1757.694,586.7963,2439.996,-268.1358
esea_match_13818366.dem,7,86474,675.588,Team 2,Team 1,Terrorist,CounterTerrorist,41,15,FALSE,,Head,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,1757.694,586.7963,2432.249,-276.1288
esea_match_13818366.dem,7,87974,687.3201,Team 2,Team 1,Terrorist,CounterTerrorist,26,3,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,1064.936,146.2799,-75.69312,499.4729
esea_match_13818366.dem,7,87988,687.4296,Team 2,Team 1,Terrorist,CounterTerrorist,26,3,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,1064.936,146.2799,-73.68703,505.8635
esea_match_13818366.dem,7,88014,687.633,Team 1,Team 2,CounterTerrorist,Terrorist,26,3,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-73.93102,505.1166,1064.936,146.2799
esea_match_13818366.dem,7,88022,687.6956,Team 2,Team 1,Terrorist,CounterTerrorist,26,3,FALSE,,RightArm,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,1064.936,146.2799,-74.48514,503.3773
esea_match_13818366.dem,7,88036,687.8051,Team 2,Team 1,Terrorist,CounterTerrorist,22,0,FALSE,,Head,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,1064.936,146.2799,-73.32391,507.0479
esea_match_13818366.dem,7,88146,688.6655,Team 1,Team 2,CounterTerrorist,Terrorist,25,8,FALSE,,Generic,HE,Grenade,7.65612E+16,0,7.65612E+16,0,71.73585,1363.339,139.0313,2080.01
esea_match_13818366.dem,7,88344,690.2141,Team 1,Team 2,CounterTerrorist,Terrorist,21,4,FALSE,,Stomach,M4A1,Rifle,7.65612E+16,0,7.65612E+16,0,301.2775,1356.825,176.1693,2099.76
esea_match_13818366.dem,7,88774,693.5773,Team 1,Team 2,CounterTerrorist,Terrorist,74,1,FALSE,,Stomach,AWP,Sniper,7.65612E+16,0,7.65612E+16,0,879.9286,-913.7118,970.2192,-185.0002
esea_match_13818366.dem,7,89522,699.4278,Team 1,Team 2,CounterTerrorist,Terrorist,54,15,FALSE,,Head,M4A1,Rifle,7.65612E+16,0,7.65612E+16,0,93.96875,1455.599,241.141,2101.625
esea_match_13818366.dem,8,93517,730.5886,Team 1,Team 2,CounterTerrorist,Terrorist,12,2,FALSE,,RightArm,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-68.95759,501.6943,1007.651,109.2901
esea_match_13818366.dem,8,93925,733.7797,Team 1,Team 2,CounterTerrorist,Terrorist,30,0,FALSE,,Chest,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,484.0997,-1032.096,1609.47,-681.2079
esea_match_13818366.dem,8,93937,733.8736,Team 1,Team 2,CounterTerrorist,Terrorist,30,0,FALSE,,Chest,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,482.6111,-1027.244,1607.28,-681.5223
esea_match_13818366.dem,8,93949,733.9675,Team 1,Team 2,CounterTerrorist,Terrorist,23,0,FALSE,,LeftLeg,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,480.9134,-1021.623,1607.28,-681.5223
esea_match_13818366.dem,8,93961,734.0613,Team 1,Team 2,CounterTerrorist,Terrorist,17,0,FALSE,,LeftLeg,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,478.9469,-1015.072,1607.258,-681.419
esea_match_13818366.dem,8,93991,734.296,Team 2,Team 1,Terrorist,CounterTerrorist,19,6,FALSE,,Generic,HE,Grenade,7.65612E+16,0,7.65612E+16,0,756.9918,281.2578,-297.6713,602.6361
esea_match_13818366.dem,8,93991,734.296,Team 2,Team 1,Terrorist,CounterTerrorist,16,5,FALSE,,Generic,HE,Grenade,7.65612E+16,0,7.65612E+16,0,756.9918,281.2578,-211.0975,652.4612
esea_match_13818366.dem,8,94255,736.3608,Team 2,Team 1,Terrorist,CounterTerrorist,1,0,FALSE,,Generic,Incendiary,Grenade,7.65612E+16,0,7.65612E+16,0,272.4911,202.0584,-246.8664,710.6317
esea_match_13818366.dem,8,94281,736.5641,Team 2,Team 1,Terrorist,CounterTerrorist,2,0,FALSE,,Generic,Incendiary,Grenade,7.65612E+16,0,7.65612E+16,0,223.9056,198.2738,-229.9142,756.2807
esea_match_13818366.dem,8,95089,742.8839,Team 2,Team 1,Terrorist,CounterTerrorist,29,6,FALSE,,Stomach,Negev,Heavy,7.65612E+16,0,7.65612E+16,0,1729.772,-658.9767,860.6494,-897.3579
esea_match_13818366.dem,8,95119,743.1186,Team 2,Team 1,Terrorist,CounterTerrorist,24,0,FALSE,,RightLeg,Negev,Heavy,7.65612E+16,0,7.65612E+16,0,1729.333,-656.9987,864.0812,-897.776
esea_match_13818366.dem,8,95139,743.275,Team 2,Team 1,Terrorist,CounterTerrorist,23,4,FALSE,,LeftArm,Negev,Heavy,7.65612E+16,0,7.65612E+16,0,1729.333,-656.9987,862.0485,-897.2047
esea_match_13818366.dem,8,95157,743.4158,Team 2,Team 1,Terrorist,CounterTerrorist,23,4,FALSE,,Chest,Negev,Heavy,7.65612E+16,0,7.65612E+16,0,1729.326,-656.9712,862.8846,-896.2643
esea_match_13818366.dem,8,95167,743.494,Team 2,Team 1,Terrorist,CounterTerrorist,1,4,FALSE,,Chest,Negev,Heavy,7.65612E+16,0,7.65612E+16,0,1729.207,-656.5287,863.0071,-893.5281
esea_match_13818366.dem,8,95555,746.5287,Team 1,Team 2,CounterTerrorist,Terrorist,30,0,FALSE,,Chest,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,698.4716,-975.6999,1725.908,-606.6831
esea_match_13818366.dem,8,95615,746.998,Team 1,Team 2,CounterTerrorist,Terrorist,38,0,FALSE,,Stomach,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,698.2988,-975.2742,1702.176,-568.3989
esea_match_13818366.dem,8,95637,747.1701,Team 1,Team 2,CounterTerrorist,Terrorist,32,0,FALSE,,Head,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,699.006,-977.1196,1697.577,-557.5643
esea_match_13818366.dem,8,95977,749.8294,Team 1,Team 2,CounterTerrorist,Terrorist,22,4,FALSE,,RightArm,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,518.5144,-809.3472,-209.5274,-547.1227
esea_match_13818366.dem,8,96001,750.0171,Team 1,Team 2,CounterTerrorist,Terrorist,22,4,FALSE,,Chest,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,524.0459,-791.7087,-222.3164,-558.4091
esea_match_13818366.dem,8,96103,750.8149,Team 1,Team 2,CounterTerrorist,Terrorist,23,0,FALSE,,RightLeg,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,539.1005,-732.0547,-231.0007,-632.5112
esea_match_13818366.dem,8,96127,751.0026,Team 1,Team 2,CounterTerrorist,Terrorist,21,0,FALSE,,LeftLeg,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,541.3017,-718.487,-229.614,-623.4525
esea_match_13818366.dem,8,96329,752.5826,Team 2,Team 1,Terrorist,CounterTerrorist,21,3,FALSE,,Chest,CZ,Pistol,7.65612E+16,0,7.65612E+16,0,637.4821,-1039.193,419.6277,-661.1588
esea_match_13818366.dem,8,96343,752.6921,Team 2,Team 1,Terrorist,CounterTerrorist,21,3,FALSE,,RightArm,CZ,Pistol,7.65612E+16,0,7.65612E+16,0,650.6011,-1030.714,421.7277,-652.4561
esea_match_13818366.dem,8,96387,753.0362,Team 2,Team 1,Terrorist,CounterTerrorist,20,3,FALSE,,Chest,CZ,Pistol,7.65612E+16,0,7.65612E+16,0,668.481,-1019.464,439.6321,-638.2322
esea_match_13818366.dem,8,96413,753.2396,Team 2,Team 1,Terrorist,CounterTerrorist,20,0,FALSE,,RightLeg,CZ,Pistol,7.65612E+16,0,7.65612E+16,0,668.958,-1019.174,449.4834,-633.5203
esea_match_13818366.dem,8,97199,759.3873,Team 1,Team 2,CounterTerrorist,Terrorist,43,1,FALSE,,Chest,Deagle,Pistol,7.65612E+16,0,7.65612E+16,0,1330.263,159.6881,969.7527,-497.4193
esea_match_13818366.dem,8,97203,759.4185,Team 2,Team 1,Terrorist,CounterTerrorist,29,6,FALSE,,Stomach,Negev,Heavy,7.65612E+16,0,7.65612E+16,0,964.5854,-464.2722,1328.155,155.9907
esea_match_13818366.dem,8,97215,759.5124,Team 2,Team 1,Terrorist,CounterTerrorist,29,6,FALSE,,Stomach,Negev,Heavy,7.65612E+16,0,7.65612E+16,0,962.8786,-463.2448,1325.203,150.8185
esea_match_13818366.dem,8,97243,759.7314,Team 2,Team 1,Terrorist,CounterTerrorist,29,6,FALSE,,Stomach,Negev,Heavy,7.65612E+16,0,7.65612E+16,0,957.7626,-460.1553,1332.176,144.9772
esea_match_13818366.dem,8,97251,759.7939,Team 1,Team 2,CounterTerrorist,Terrorist,44,1,FALSE,,LeftArm,Deagle,Pistol,7.65612E+16,0,7.65612E+16,0,1334.319,143.651,956.3924,-459.3412
esea_match_13818366.dem,8,97261,759.8722,Team 2,Team 1,Terrorist,CounterTerrorist,13,0,FALSE,,RightLeg,Negev,Heavy,7.65612E+16,0,7.65612E+16,0,955.926,-459.0558,1335.547,142.8918
esea_match_13818366.dem,8,98747,771.4949,Team 2,Team 1,Terrorist,CounterTerrorist,81,18,FALSE,,Head,Negev,Heavy,7.65612E+16,0,7.65612E+16,0,1065.191,139.3348,-98.72069,480.7579
esea_match_13818366.dem,8,102033,797.1963,Team 1,Team 2,CounterTerrorist,Terrorist,21,4,FALSE,,Chest,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-356.5338,-1115.564,401.188,-517.9194
esea_match_13818366.dem,8,102625,801.7953,Team 2,Team 1,Terrorist,CounterTerrorist,18,12,FALSE,,Generic,HE,Grenade,7.65612E+16,0,7.65612E+16,0,201.091,-705.0189,-171.2777,-1344.308
esea_match_13818366.dem,8,103943,812.104,Team 1,Team 2,CounterTerrorist,Terrorist,27,5,TRUE,B,Stomach,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-233.0414,-659.8072,-155.7679,-1201.004
esea_match_13818366.dem,8,103967,812.2917,Team 1,Team 2,CounterTerrorist,Terrorist,29,0,TRUE,B,Head,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-233.1051,-659.8165,-155.4983,-1201
esea_match_13818366.dem,8,104413,815.7801,Team 2,Team 1,Terrorist,CounterTerrorist,81,1,TRUE,B,Stomach,AWP,Sniper,7.65612E+16,0,7.65612E+16,0,-822.462,-800.3598,-24.99908,-1098.823
esea_match_13818366.dem,9,111128,868.2622,Team 1,Team 2,CounterTerrorist,Terrorist,1,0,FALSE,,Generic,HE,Grenade,7.65612E+16,0,7.65612E+16,0,-120.5073,-1350.949,563.9984,-626.9481
esea_match_13818366.dem,9,112014,875.192,Team 1,Team 2,CounterTerrorist,Terrorist,2,0,FALSE,,Generic,HE,Grenade,7.65612E+16,0,7.65612E+16,0,-395.4096,2139.225,711.0411,1468.606
esea_match_13818366.dem,9,112620,879.9318,Team 1,Team 2,CounterTerrorist,Terrorist,21,4,FALSE,,Chest,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-543.7664,-979.1373,-21.40451,-294.3593
esea_match_13818366.dem,9,112632,880.0257,Team 1,Team 2,CounterTerrorist,Terrorist,27,5,FALSE,,Stomach,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-543.7664,-979.1373,-18.80782,-295.3481
esea_match_13818366.dem,9,112650,880.1665,Team 2,Team 1,Terrorist,CounterTerrorist,26,3,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-17.51054,-295.9184,-539.3527,-982.6357
esea_match_13818366.dem,9,112664,880.276,Team 2,Team 1,Terrorist,CounterTerrorist,26,3,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,-14.87302,-297.9509,-538.4989,-983.3143
esea_match_13818366.dem,9,112666,880.2916,Team 1,Team 2,CounterTerrorist,Terrorist,27,5,FALSE,,Stomach,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-538.4989,-983.3143,-14.73637,-298.0563
esea_match_13818366.dem,9,112690,880.4794,Team 1,Team 2,CounterTerrorist,Terrorist,24,5,FALSE,,Stomach,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-538.4989,-983.3143,-14.68015,-298.0996
esea_match_13818366.dem,9,113846,889.521,Team 2,Team 1,Terrorist,CounterTerrorist,3,0,FALSE,,Generic,Incendiary,Grenade,7.65612E+16,0,7.65612E+16,0,747.5618,1400.665,26.30995,2227.424
esea_match_13818366.dem,9,113872,889.7244,Team 2,Team 1,Terrorist,CounterTerrorist,4,0,FALSE,,Generic,Incendiary,Grenade,7.65612E+16,0,7.65612E+16,0,751.2924,1406.749,-18.93396,2232.6
esea_match_13818366.dem,9,113894,889.8964,Team 2,Team 1,Terrorist,CounterTerrorist,2,0,FALSE,,Generic,Incendiary,Grenade,7.65612E+16,0,7.65612E+16,0,754.5154,1446.207,-60.65179,2227.889
esea_match_13818366.dem,9,113898,889.9277,Team 2,Team 1,Terrorist,CounterTerrorist,4,0,FALSE,,Generic,Incendiary,Grenade,7.65612E+16,0,7.65612E+16,0,741.4766,1406.74,-70.24393,2226.057
esea_match_13818366.dem,9,113920,890.0998,Team 2,Team 1,Terrorist,CounterTerrorist,3,0,FALSE,,Generic,Incendiary,Grenade,7.65612E+16,0,7.65612E+16,0,759.6687,1452.825,-110.18,2216.73
esea_match_13818366.dem,9,113924,890.131,Team 2,Team 1,Terrorist,CounterTerrorist,5,0,FALSE,,Generic,Incendiary,Grenade,7.65612E+16,0,7.65612E+16,0,736.4814,1406.735,-117.7913,2214.962
esea_match_13818366.dem,9,113946,890.3031,Team 2,Team 1,Terrorist,CounterTerrorist,4,0,FALSE,,Generic,Incendiary,Grenade,7.65612E+16,0,7.65612E+16,0,759.7238,1452.896,-163.6773,2217.866
esea_match_13818366.dem,9,113948,890.3188,Team 2,Team 1,Terrorist,CounterTerrorist,6,0,FALSE,,Generic,Incendiary,Grenade,7.65612E+16,0,7.65612E+16,0,734.7795,1404.733,-165.6831,2217.935
esea_match_13818366.dem,9,113972,890.5065,Team 2,Team 1,Terrorist,CounterTerrorist,4,0,FALSE,,Generic,Incendiary,Grenade,7.65612E+16,0,7.65612E+16,0,763.7252,1459.893,-214.6519,2206.874
esea_match_13818366.dem,9,113974,890.5222,Team 2,Team 1,Terrorist,CounterTerrorist,7,0,FALSE,,Generic,Incendiary,Grenade,7.65612E+16,0,7.65612E+16,0,729.1648,1398.784,-216.5459,2206.075
esea_match_13818366.dem,9,113988,890.6317,Team 2,Team 1,Terrorist,CounterTerrorist,34,4,FALSE,,Stomach,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,129.8315,1912.212,-242.9386,2194.484
esea_match_13818366.dem,9,113998,890.7098,Team 2,Team 1,Terrorist,CounterTerrorist,5,0,FALSE,,Generic,Incendiary,Grenade,7.65612E+16,0,7.65612E+16,0,758.2252,1481.666,-264.0557,2186.532
esea_match_13818366.dem,9,114000,890.7255,Team 2,Team 1,Terrorist,CounterTerrorist,19,0,FALSE,,RightLeg,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,132.5129,1915.021,-266.0754,2186.115
esea_match_13818366.dem,9,114394,893.8071,Team 1,Team 2,CounterTerrorist,Terrorist,19,4,FALSE,,Chest,M4A1,Rifle,7.65612E+16,0,7.65612E+16,0,194.603,1316.909,430.0987,1586.107
esea_match_13818366.dem,9,114470,894.4016,Team 1,Team 2,CounterTerrorist,Terrorist,79,19,FALSE,,Head,M4A1,Rifle,7.65612E+16,0,7.65612E+16,0,164.01,1348.522,414.6779,1590.676
esea_match_13818366.dem,9,114688,896.1067,Team 2,Team 1,Terrorist,CounterTerrorist,27,3,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,546.8884,1848.019,220.781,1304.927
esea_match_13818366.dem,9,114728,896.4195,Team 2,Team 1,Terrorist,CounterTerrorist,73,13,FALSE,,Head,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,545.9557,1848.615,213.7474,1309.106
esea_match_13818366.dem,9,114938,898.062,Team 1,Team 2,CounterTerrorist,Terrorist,22,4,FALSE,,Chest,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-67.31577,2091.953,208.9996,1704.821
esea_match_13818366.dem,9,114960,898.2341,Team 1,Team 2,CounterTerrorist,Terrorist,28,6,FALSE,,Stomach,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-67.37144,2092.08,205.9892,1706.13
esea_match_13818366.dem,9,114962,898.2498,Team 2,Team 1,Terrorist,CounterTerrorist,34,4,FALSE,,Stomach,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,205.9892,1706.13,-67.37144,2092.08
esea_match_13818366.dem,9,114972,898.3279,Team 1,Team 2,CounterTerrorist,Terrorist,50,19,FALSE,,Head,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-67.32277,2092.115,205.9892,1706.13
esea_match_13818366.dem,9,115496,902.4264,Team 1,Team 2,CounterTerrorist,Terrorist,22,4,FALSE,,LeftArm,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-17.46408,2148.316,530.7327,1569.102
esea_match_13818366.dem,9,115506,902.5046,Team 1,Team 2,CounterTerrorist,Terrorist,8,1,FALSE,,Stomach,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-17.46408,2148.316,533.1432,1571.382
esea_match_13818366.dem,9,115508,902.5203,Team 2,Team 1,Terrorist,CounterTerrorist,27,3,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,533.841,1572.049,-17.46408,2148.316
esea_match_13818366.dem,9,115520,902.6141,Team 2,Team 1,Terrorist,CounterTerrorist,33,4,FALSE,,Stomach,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,536.3069,1574.416,-17.46408,2148.316
esea_match_13818366.dem,9,115534,902.7236,Team 2,Team 1,Terrorist,CounterTerrorist,6,4,FALSE,,Stomach,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,538.9391,1576.943,-17.40931,2148.368
esea_match_13818366.dem,9,116792,912.563,Team 2,Team 1,Terrorist,CounterTerrorist,69,19,FALSE,,Head,P250,Pistol,7.65612E+16,0,7.65612E+16,0,-873.3095,-588.5584,-913.4189,1039.729
esea_match_13818366.dem,9,116896,913.3765,Team 2,Team 1,Terrorist,CounterTerrorist,17,4,FALSE,,Chest,P250,Pistol,7.65612E+16,0,7.65612E+16,0,-873.3095,-588.5584,-907.7886,994.0054
esea_match_13818366.dem,9,117002,914.1899,Team 1,Team 2,CounterTerrorist,Terrorist,26,5,FALSE,,Stomach,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-978.3258,1000.019,-873.3095,-588.5584
esea_match_13818366.dem,9,117004,914.2056,Team 2,Team 1,Terrorist,CounterTerrorist,14,4,FALSE,,Chest,P250,Pistol,7.65612E+16,0,7.65612E+16,0,-873.3095,-588.5584,-979.832,1000.008
esea_match_13818366.dem,9,117220,915.895,Team 2,Team 1,Terrorist,CounterTerrorist,26,3,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,577.7217,1802.517,-152.1395,1321.339
esea_match_13818366.dem,9,117232,915.9889,Team 2,Team 1,Terrorist,CounterTerrorist,22,3,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,577.0705,1803.378,-146.8835,1323.209
esea_match_13818366.dem,10,124946,976.2455,Team 1,Team 2,CounterTerrorist,Terrorist,38,1,FALSE,,Chest,Deagle,Pistol,7.65612E+16,0,7.65612E+16,0,56.20404,2085.934,743.017,1336.794
esea_match_13818366.dem,10,125566,981.0948,Team 1,Team 2,CounterTerrorist,Terrorist,90,19,FALSE,,Head,M4A1,Rifle,7.65612E+16,0,7.65612E+16,0,372.0302,1341.869,213.3757,2126.889
esea_match_13818366.dem,10,125588,981.2669,Team 2,Team 1,Terrorist,CounterTerrorist,27,3,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,212.8525,2126.653,364.175,1340.054
esea_match_13818366.dem,10,125706,982.1898,Team 1,Team 2,CounterTerrorist,Terrorist,10,4,FALSE,,RightArm,M4A1,Rifle,7.65612E+16,0,7.65612E+16,0,323.7302,1332.793,262.4517,2135.704
esea_match_13818366.dem,10,126206,986.1006,Team 2,Team 1,Terrorist,CounterTerrorist,100,1,FALSE,,RightArm,AWP,Sniper,7.65612E+16,0,7.65612E+16,0,789.6962,1401.715,-64.0356,2080.192
esea_match_13818366.dem,10,127612,997.0976,Team 1,Team 2,CounterTerrorist,Terrorist,22,4,FALSE,,Chest,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-354.9417,-1093.727,283.4154,-666.4199
esea_match_13818366.dem,10,127624,997.1915,Team 1,Team 2,CounterTerrorist,Terrorist,22,4,FALSE,,Chest,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-354.9417,-1093.727,284.3018,-667.6483
esea_match_13818366.dem,10,127636,997.2853,Team 1,Team 2,CounterTerrorist,Terrorist,22,4,FALSE,,Chest,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-354.9417,-1093.727,284.4676,-667.8917
esea_match_13818366.dem,10,127660,997.473,Team 1,Team 2,CounterTerrorist,Terrorist,22,4,FALSE,,RightArm,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-354.9417,-1093.727,284.4676,-667.8917
esea_match_13818366.dem,10,127670,997.5512,Team 1,Team 2,CounterTerrorist,Terrorist,7,0,FALSE,,LeftLeg,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-354.9417,-1093.727,284.4676,-667.8917
esea_match_13818366.dem,10,127858,999.0217,Team 1,Team 2,CounterTerrorist,Terrorist,5,4,FALSE,,Chest,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,-396.8609,-1081.606,286.9651,-667.854
esea_match_13818366.dem,10,128266,1002.213,Team 2,Team 1,Terrorist,CounterTerrorist,26,3,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,270.3026,2191.078,81.05551,1367.626
esea_match_13818366.dem,10,128282,1002.338,Team 1,Team 2,CounterTerrorist,Terrorist,25,0,FALSE,,Chest,M4A1,Rifle,7.65612E+16,0,7.65612E+16,0,87.80075,1366.003,270.3026,2191.078
esea_match_13818366.dem,10,128296,1002.447,Team 1,Team 2,CounterTerrorist,Terrorist,2,0,FALSE,,RightArm,M4A1,Rifle,7.65612E+16,0,7.65612E+16,0,95.76457,1364.152,270.3026,2191.078
esea_match_13818366.dem,10,128344,1002.823,Team 1,Team 2,CounterTerrorist,Terrorist,32,0,FALSE,,RightArm,M4A1,Rifle,7.65612E+16,0,7.65612E+16,0,84.62893,1366.179,269.0735,2191.344
esea_match_13818366.dem,10,128394,1003.214,Team 1,Team 2,CounterTerrorist,Terrorist,40,0,FALSE,,Stomach,M4A1,Rifle,7.65612E+16,0,7.65612E+16,0,52.29806,1373.39,252.1413,2190.533
esea_match_13818366.dem,10,128418,1003.402,Team 1,Team 2,CounterTerrorist,Terrorist,1,0,FALSE,,Chest,M4A1,Rifle,7.65612E+16,0,7.65612E+16,0,54.19829,1372.873,246.5607,2188.446
esea_match_13818366.dem,10,130938,1023.112,Team 2,Team 1,Terrorist,CounterTerrorist,89,19,FALSE,,Head,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,1523.465,-731.202,956.615,-717.5343
